# d_cm R11 X11 R21 X21  (NEC-2 MoM, a=0.1 mm, 81 segs, Ziso=82.201+46.922j)
1.000000e+00 8.713831e+01 4.478155e+01 8.658274e+01 3.133758e+01
2.000000e+00 8.553435e+01 4.342986e+01 8.326597e+01 1.750504e+01
3.000000e+00 8.387029e+01 4.311513e+01 7.870410e+01 5.486739e+00
4.000000e+00 8.248693e+01 4.335234e+01 7.325539e+01 -5.141298e+00
5.000000e+00 8.143738e+01 4.391625e+01 6.703252e+01 -1.448435e+01
6.000000e+00 8.072574e+01 4.464762e+01 6.013884e+01 -2.256892e+01
7.000000e+00 8.032702e+01 4.544059e+01 5.268530e+01 -2.937500e+01
8.000000e+00 8.020514e+01 4.621103e+01 4.480746e+01 -3.487891e+01
9.000000e+00 8.031075e+01 4.689543e+01 3.665298e+01 -3.906396e+01
1.000000e+01 8.058979e+01 4.744845e+01 2.838362e+01 -4.193257e+01
1.100000e+01 8.098328e+01 4.784335e+01 2.016767e+01 -4.350953e+01
1.200000e+01 8.143357e+01 4.806932e+01 1.217174e+01 -4.384095e+01
1.300000e+01 8.188833e+01 4.813508e+01 4.556787e+00 -4.300270e+01
1.400000e+01 8.229866e+01 4.805806e+01 -2.528119e+00 -4.108895e+01
1.500000e+01 8.263215e+01 4.786958e+01 -8.952341e+00 -3.821848e+01
1.600000e+01 8.286448e+01 4.760756e+01 -1.460234e+01 -3.452508e+01
1.700000e+01 8.298641e+01 4.730701e+01 -1.939236e+01 -3.015389e+01
1.800000e+01 8.300220e+01 4.701041e+01 -2.325692e+01 -2.526501e+01
1.900000e+01 8.292442e+01 4.674647e+01 -2.615759e+01 -2.001581e+01
2.000000e+01 8.277344e+01 4.653868e+01 -2.808007e+01 -1.456806e+01
2.100000e+01 8.257769e+01 4.640623e+01 -2.903712e+01 -9.081901e+00
2.200000e+01 8.236353e+01 4.635077e+01 -2.906149e+01 -3.705134e+00
2.300000e+01 8.215813e+01 4.636997e+01 -2.820843e+01 1.420126e+00
2.400000e+01 8.198468e+01 4.645238e+01 -2.655481e+01 6.165845e+00
2.500000e+01 8.185769e+01 4.658142e+01 -2.419211e+01 1.041877e+01
2.600000e+01 8.178818e+01 4.673596e+01 -2.122819e+01 1.408540e+01
2.700000e+01 8.177683e+01 4.689402e+01 -1.778174e+01 1.709108e+01
2.800000e+01 8.181856e+01 4.703835e+01 -1.398096e+01 1.938142e+01
2.900000e+01 8.190295e+01 4.715133e+01 -9.957292e+00 2.092784e+01
3.000000e+01 8.201492e+01 4.722336e+01 -5.843972e+00 2.172040e+01
3.100000e+01 8.213779e+01 4.725130e+01 -1.771149e+00 2.177517e+01
3.200000e+01 8.225522e+01 4.723359e+01 2.138336e+00 2.112651e+01
3.300000e+01 8.235437e+01 4.717954e+01 5.772052e+00 1.983067e+01
3.400000e+01 8.242453e+01 4.709805e+01 9.030162e+00 1.795893e+01
3.500000e+01 8.245856e+01 4.700255e+01 1.182941e+01 1.559859e+01
3.600000e+01 8.245739e+01 4.690572e+01 1.410415e+01 1.284662e+01
3.700000e+01 8.242242e+01 4.682022e+01 1.580648e+01 9.807993e+00
3.800000e+01 8.236332e+01 4.675565e+01 1.691005e+01 6.591672e+00
3.900000e+01 8.228847e+01 4.671760e+01 1.740571e+01 3.308651e+00
4.000000e+01 8.220856e+01 4.670995e+01 1.730576e+01 6.544298e-02
4.100000e+01 8.213507e+01 4.673036e+01 1.663771e+01 -3.035691e+00
4.200000e+01 8.207632e+01 4.677332e+01 1.544669e+01 -5.901364e+00
4.300000e+01 8.203839e+01 4.683185e+01 1.379409e+01 -8.449283e+00
4.400000e+01 8.202510e+01 4.689792e+01 1.174983e+01 -1.060882e+01
4.500000e+01 8.203553e+01 4.696151e+01 9.397590e+00 -1.232600e+01
4.600000e+01 8.206602e+01 4.701434e+01 6.824697e+00 -1.356117e+01
4.700000e+01 8.211233e+01 4.705179e+01 4.124835e+00 -1.429246e+01
4.800000e+01 8.216717e+01 4.706862e+01 1.390523e+00 -1.451564e+01
4.900000e+01 8.222184e+01 4.706578e+01 -1.286015e+00 -1.424147e+01
5.000000e+01 8.226983e+01 4.704338e+01 -3.818601e+00 -1.349665e+01
5.100000e+01 8.230464e+01 4.700670e+01 -6.128411e+00 -1.232351e+01
5.200000e+01 8.232402e+01 4.696118e+01 -8.147372e+00 -1.077647e+01
5.300000e+01 8.232569e+01 4.691405e+01 -9.818331e+00 -8.920024e+00
5.400000e+01 8.230984e+01 4.687142e+01 -1.109760e+01 -6.826861e+00
5.500000e+01 8.228176e+01 4.683752e+01 -1.195630e+01 -4.573713e+00
5.600000e+01 8.224392e+01 4.681789e+01 -1.237951e+01 -2.242491e+00
5.700000e+01 8.220314e+01 4.681267e+01 -1.236786e+01 8.735099e-02
5.800000e+01 8.216443e+01 4.682308e+01 -1.193655e+01 2.337901e+00
5.900000e+01 8.213358e+01 4.684556e+01 -1.111181e+01 4.435915e+00
6.000000e+01 8.211325e+01 4.687661e+01 -9.934224e+00 6.315964e+00
6.100000e+01 8.210550e+01 4.691157e+01 -8.454159e+00 7.921458e+00
6.200000e+01 8.211117e+01 4.694604e+01 -6.730971e+00 9.206827e+00
6.300000e+01 8.212873e+01 4.697554e+01 -4.829196e+00 1.013771e+01
6.400000e+01 8.215500e+01 4.699557e+01 -2.819554e+00 1.069383e+01
6.500000e+01 8.218518e+01 4.700488e+01 -7.725516e-01 1.086669e+01
6.600000e+01 8.221681e+01 4.700235e+01 1.241309e+00 1.066157e+01
6.700000e+01 8.224330e+01 4.698913e+01 3.154482e+00 1.009635e+01
6.800000e+01 8.226320e+01 4.696798e+01 4.904843e+00 9.200117e+00
6.900000e+01 8.227386e+01 4.694089e+01 6.437809e+00 8.012891e+00
7.000000e+01 8.227328e+01 4.691316e+01 7.706485e+00 6.582792e+00
7.100000e+01 8.226379e+01 4.688790e+01 8.675535e+00 4.965381e+00
7.200000e+01 8.224598e+01 4.686863e+01 9.319579e+00 3.220434e+00
7.300000e+01 8.222248e+01 4.685839e+01 9.625384e+00 1.411239e+00
7.400000e+01 8.219803e+01 4.685580e+01 9.591475e+00 -3.995387e-01
7.500000e+01 8.217511e+01 4.686292e+01 9.227356e+00 -2.149380e+00
7.600000e+01 8.215634e+01 4.687742e+01 8.554762e+00 -3.780647e+00
7.700000e+01 8.214498e+01 4.689730e+01 7.602809e+00 -5.239828e+00
7.800000e+01 8.214132e+01 4.692023e+01 6.412913e+00 -6.482007e+00
7.900000e+01 8.214638e+01 4.694085e+01 5.029812e+00 -7.469542e+00
