# d_cm R11 X11 R21 X21  (NEC-2 MoM, a=1 mm, 81 segs, Ziso=93.955+48.568j)
1.000000e+00 1.032249e+02 4.066381e+01 1.026368e+02 2.607298e+01
2.000000e+00 9.953152e+01 3.797988e+01 9.705715e+01 8.682503e+00
3.000000e+00 9.559171e+01 3.804607e+01 8.981101e+01 -4.991005e+00
4.000000e+00 9.242484e+01 3.938804e+01 8.185974e+01 -1.645643e+01
5.000000e+00 9.017882e+01 4.136919e+01 7.335627e+01 -2.621007e+01
6.000000e+00 8.882256e+01 4.360687e+01 6.435213e+01 -3.442124e+01
7.000000e+00 8.826491e+01 4.584297e+01 5.491345e+01 -4.111873e+01
8.000000e+00 8.838872e+01 4.788435e+01 4.515700e+01 -4.628615e+01
9.000000e+00 8.904802e+01 4.958908e+01 3.523654e+01 -4.990420e+01
1.000000e+01 9.008646e+01 5.086308e+01 2.534034e+01 -5.197168e+01
1.100000e+01 9.133541e+01 5.166198e+01 1.567592e+01 -5.252318e+01
1.200000e+01 9.263820e+01 5.198903e+01 6.451849e+00 -5.163260e+01
1.300000e+01 9.385574e+01 5.189137e+01 -2.136469e+00 -4.941632e+01
1.400000e+01 9.487847e+01 5.144882e+01 -9.915134e+00 -4.602427e+01
1.500000e+01 9.562933e+01 5.076180e+01 -1.674241e+01 -4.163123e+01
1.600000e+01 9.607379e+01 4.994222e+01 -2.251373e+01 -3.643144e+01
1.700000e+01 9.620997e+01 4.909726e+01 -2.716165e+01 -3.062383e+01
1.800000e+01 9.607145e+01 4.832084e+01 -3.065361e+01 -2.440687e+01
1.900000e+01 9.571151e+01 4.768809e+01 -3.298670e+01 -1.797299e+01
2.000000e+01 9.520219e+01 4.724748e+01 -3.418672e+01 -1.150508e+01
2.100000e+01 9.461969e+01 4.702006e+01 -3.430187e+01 -5.169526e+00
2.200000e+01 9.403816e+01 4.700439e+01 -3.339911e+01 8.768024e-01
2.300000e+01 9.352288e+01 4.717373e+01 -3.156273e+01 6.493128e+00
2.400000e+01 9.312402e+01 4.748878e+01 -2.889563e+01 1.155253e+01
2.500000e+01 9.287369e+01 4.789351e+01 -2.551429e+01 1.594747e+01
2.600000e+01 9.278344e+01 4.833156e+01 -2.154987e+01 1.958697e+01
2.700000e+01 9.284641e+01 4.874694e+01 -1.714582e+01 2.240386e+01
2.800000e+01 9.303882e+01 4.909376e+01 -1.245333e+01 2.435384e+01
2.900000e+01 9.332243e+01 4.933587e+01 -7.628081e+00 2.541940e+01
3.000000e+01 9.365364e+01 4.945705e+01 -2.826548e+00 2.561085e+01
3.100000e+01 9.398760e+01 4.945393e+01 1.804499e+00 2.496553e+01
3.200000e+01 9.428220e+01 4.934067e+01 6.126642e+00 2.354641e+01
3.300000e+01 9.450499e+01 4.914063e+01 1.001982e+01 2.143775e+01
3.400000e+01 9.463569e+01 4.889019e+01 1.338169e+01 1.874293e+01
3.500000e+01 9.466724e+01 4.862307e+01 1.613334e+01 1.557483e+01
3.600000e+01 9.460558e+01 4.837422e+01 1.821975e+01 1.205834e+01
3.700000e+01 9.446637e+01 4.817426e+01 1.960837e+01 8.322677e+00
3.800000e+01 9.427517e+01 4.804346e+01 2.028981e+01 4.494085e+00
3.900000e+01 9.406077e+01 4.799122e+01 2.027558e+01 6.970139e-01
4.000000e+01 9.385066e+01 4.801842e+01 1.959729e+01 -2.950029e+00
4.100000e+01 9.367315e+01 4.811265e+01 1.830456e+01 -6.340836e+00
4.200000e+01 9.354720e+01 4.825920e+01 1.646236e+01 -9.376307e+00
4.300000e+01 9.348376e+01 4.843264e+01 1.415174e+01 -1.197479e+01
4.400000e+01 9.348680e+01 4.861121e+01 1.146378e+01 -1.406782e+01
4.500000e+01 9.355113e+01 4.876851e+01 8.500492e+00 -1.560768e+01
4.600000e+01 9.366331e+01 4.888740e+01 5.369514e+00 -1.656377e+01
4.700000e+01 9.380432e+01 4.895579e+01 2.178873e+00 -1.692487e+01
4.800000e+01 9.395504e+01 4.896756e+01 -9.618493e-01 -1.670029e+01
4.900000e+01 9.409446e+01 4.892688e+01 -3.950734e+00 -1.592121e+01
5.000000e+01 9.420510e+01 4.884122e+01 -6.693592e+00 -1.463268e+01
5.100000e+01 9.427506e+01 4.872647e+01 -9.107546e+00 -1.289722e+01
5.200000e+01 9.429742e+01 4.859729e+01 -1.112397e+01 -1.078759e+01
5.300000e+01 9.427309e+01 4.847465e+01 -1.269108e+01 -8.390161e+00
5.400000e+01 9.420827e+01 4.837265e+01 -1.377318e+01 -5.794370e+00
5.500000e+01 9.411388e+01 4.830400e+01 -1.435074e+01 -3.092452e+00
5.600000e+01 9.400517e+01 4.827428e+01 -1.442325e+01 -3.777888e-01
5.700000e+01 9.389726e+01 4.828675e+01 -1.400366e+01 2.258152e+00
5.800000e+01 9.380401e+01 4.833486e+01 -1.312292e+01 4.732167e+00
5.900000e+01 9.373629e+01 4.841015e+01 -1.182460e+01 6.966653e+00
6.000000e+01 9.370201e+01 4.850346e+01 -1.016355e+01 8.892940e+00
6.100000e+01 9.370386e+01 4.859913e+01 -8.206972e+00 1.045684e+01
6.200000e+01 9.373932e+01 4.868536e+01 -6.029350e+00 1.161582e+01
6.300000e+01 9.380092e+01 4.874993e+01 -3.710700e+00 1.234226e+01
6.400000e+01 9.388068e+01 4.878729e+01 -1.333074e+00 1.262388e+01
6.500000e+01 9.396488e+01 4.879214e+01 1.020500e+00 1.246322e+01
6.600000e+01 9.404340e+01 4.876788e+01 3.270244e+00 1.187913e+01
6.700000e+01 9.410515e+01 4.871726e+01 5.343011e+00 1.090350e+01
6.800000e+01 9.414405e+01 4.865002e+01 7.172310e+00 9.580377e+00
6.900000e+01 9.415443e+01 4.857522e+01 8.702755e+00 7.964820e+00
7.000000e+01 9.413825e+01 4.850371e+01 9.891559e+00 6.120885e+00
7.100000e+01 9.409783e+01 4.844462e+01 1.070722e+01 4.117298e+00
7.200000e+01 9.404051e+01 4.840514e+01 1.113266e+01 2.026387e+00
7.300000e+01 9.397453e+01 4.839035e+01 1.116380e+01 -7.821137e-02
7.400000e+01 9.390938e+01 4.840100e+01 1.081015e+01 -2.124767e+00
7.500000e+01 9.385369e+01 4.843299e+01 1.009334e+01 -4.045775e+00
7.600000e+01 9.381455e+01 4.848159e+01 9.046759e+00 -5.778606e+00
7.700000e+01 9.379670e+01 4.853972e+01 7.714235e+00 -7.268990e+00
7.800000e+01 9.380133e+01 4.859853e+01 6.147985e+00 -8.471711e+00
7.900000e+01 9.382537e+01 4.865079e+01 4.407289e+00 -9.352089e+00
8.000000e+01 9.386713e+01 4.868950e+01 2.555849e+00 -9.887722e+00
8.100000e+01 9.391887e+01 4.871010e+01 6.600454e-01 -1.006805e+01
8.200000e+01 9.397277e+01 4.870984e+01 -1.213938e+00 -9.895016e+00
8.300000e+01 9.402188e+01 4.869094e+01 -3.001643e+00 -9.382935e+00
8.400000e+01 9.405899e+01 4.865598e+01 -4.643467e+00 -8.557067e+00
8.500000e+01 9.408167e+01 4.861101e+01 -6.086283e+00 -7.453726e+00
8.600000e+01 9.408471e+01 4.856252e+01 -7.284609e+00 -6.117068e+00
8.700000e+01 9.407062e+01 4.851619e+01 -8.203373e+00 -4.598565e+00
8.800000e+01 9.404192e+01 4.847944e+01 -8.816940e+00 -2.954747e+00
8.900000e+01 9.400159e+01 4.845656e+01 -9.111110e+00 -1.244873e+00
9.000000e+01 9.395793e+01 4.844968e+01 -9.082988e+00 4.709391e-01
9.100000e+01 9.391496e+01 4.845900e+01 -8.740317e+00 2.133363e+00
9.200000e+01 9.387887e+01 4.848383e+01 -8.101729e+00 3.686407e+00
9.300000e+01 9.385503e+01 4.851830e+01 -7.194984e+00 5.079087e+00
9.400000e+01 9.384651e+01 4.855919e+01 -6.057200e+00 6.266629e+00
9.500000e+01 9.385317e+01 4.859838e+01 -4.731742e+00 7.211997e+00
9.600000e+01 9.387254e+01 4.863244e+01 -3.268600e+00 7.887127e+00
9.700000e+01 9.390266e+01 4.865649e+01 -1.720875e+00 8.274029e+00
9.800000e+01 9.393923e+01 4.866719e+01 -1.439957e-01 8.365094e+00
9.900000e+01 9.397590e+01 4.866449e+01 1.406641e+00 8.162751e+00
1.000000e+02 9.400964e+01 4.864870e+01 2.877762e+00 7.679843e+00
1.010000e+02 9.403291e+01 4.862165e+01 4.219774e+00 6.938446e+00
1.020000e+02 9.404533e+01 4.858976e+01 5.388474e+00 5.969677e+00
1.030000e+02 9.404461e+01 4.855485e+01 6.346935e+00 4.811322e+00
1.040000e+02 9.403306e+01 4.852353e+01 7.066018e+00 3.507524e+00
1.050000e+02 9.400990e+01 4.849973e+01 7.524951e+00 2.106044e+00
1.060000e+02 9.398041e+01 4.848646e+01 7.713271e+00 6.574192e-01
1.070000e+02 9.394824e+01 4.848373e+01 7.629018e+00 -7.874653e-01
1.080000e+02 9.391850e+01 4.849458e+01 7.280608e+00 -2.178447e+00
1.090000e+02 9.389506e+01 4.851338e+01 6.684447e+00 -3.468664e+00
1.100000e+02 9.388047e+01 4.853927e+01 5.865618e+00 -4.614783e+00
1.110000e+02 9.387632e+01 4.856899e+01 4.856620e+00 -5.579603e+00
1.120000e+02 9.388315e+01 4.859744e+01 3.695616e+00 -6.332726e+00
1.130000e+02 9.389998e+01 4.862128e+01 2.425536e+00 -6.851653e+00
1.140000e+02 9.392398e+01 4.863577e+01 1.092335e+00 -7.122155e+00
1.150000e+02 9.395096e+01 4.864141e+01 -2.561207e-01 -7.138984e+00
1.160000e+02 9.397801e+01 4.863621e+01 -1.572792e+00 -6.905773e+00
1.170000e+02 9.400117e+01 4.862255e+01 -2.812257e+00 -6.434971e+00
1.180000e+02 9.401674e+01 4.860179e+01 -3.932339e+00 -5.746967e+00
1.190000e+02 9.402272e+01 4.857670e+01 -4.896152e+00 -4.869329e+00
1.200000e+02 9.402045e+01 4.855105e+01 -5.672881e+00 -3.835992e+00
1.210000e+02 9.400884e+01 4.852902e+01 -6.238325e+00 -2.685597e+00
1.220000e+02 9.398988e+01 4.851326e+01 -6.576431e+00 -1.459983e+00
1.230000e+02 9.396676e+01 4.850512e+01 -6.679085e+00 -2.030954e-01
1.240000e+02 9.394362e+01 4.850678e+01 -6.546646e+00 1.040815e+00
1.250000e+02 9.392198e+01 4.851547e+01 -6.187134e+00 2.228744e+00
1.260000e+02 9.390612e+01 4.853235e+01 -5.616888e+00 3.320028e+00
1.270000e+02 9.389662e+01 4.855291e+01 -4.858788e+00 4.278233e+00
1.280000e+02 9.389638e+01 4.857600e+01 -3.942404e+00 5.072102e+00
1.290000e+02 9.390315e+01 4.859620e+01 -2.901773e+00 5.676045e+00
1.300000e+02 9.391765e+01 4.861236e+01 -1.775168e+00 6.072230e+00
1.310000e+02 9.393754e+01 4.862271e+01 -6.032922e-01 6.249642e+00
1.320000e+02 9.395855e+01 4.862361e+01 5.722777e-01 6.205143e+00
1.330000e+02 9.397823e+01 4.861820e+01 1.710203e+00 5.943918e+00
1.340000e+02 9.399396e+01 4.860570e+01 2.771250e+00 5.477981e+00
1.350000e+02 9.400489e+01 4.858851e+01 3.719678e+00 4.827027e+00
1.360000e+02 9.400781e+01 4.856914e+01 4.523690e+00 4.016289e+00
1.370000e+02 9.400379e+01 4.854981e+01 5.157417e+00 3.076435e+00
1.380000e+02 9.399276e+01 4.853380e+01 5.601157e+00 2.042464e+00
1.390000e+02 9.397759e+01 4.852288e+01 5.842330e+00 9.517334e-01
1.400000e+02 9.395920e+01 4.851868e+01 5.875134e+00 -1.569637e-01
1.410000e+02 9.394002e+01 4.852155e+01 5.701588e+00 -1.244393e+00
1.420000e+02 9.392447e+01 4.853106e+01 5.330647e+00 -2.273138e+00
1.430000e+02 9.391363e+01 4.854566e+01 4.777946e+00 -3.208010e+00
1.440000e+02 9.390843e+01 4.856223e+01 4.065102e+00 -4.017564e+00
1.450000e+02 9.391089e+01 4.857944e+01 3.219342e+00 -4.675298e+00
1.460000e+02 9.391804e+01 4.859495e+01 2.272099e+00 -5.159994e+00
1.470000e+02 9.393047e+01 4.860558e+01 1.257615e+00 -5.456920e+00
1.480000e+02 9.394633e+01 4.861154e+01 2.125782e-01 -5.558374e+00
1.490000e+02 9.396259e+01 4.861229e+01 -8.258363e-01 -5.463360e+00
1.500000e+02 9.397778e+01 4.860558e+01 -1.821815e+00 -5.177650e+00
1.510000e+02 9.398913e+01 4.859463e+01 -2.740479e+00 -4.713841e+00
1.520000e+02 9.399604e+01 4.857976e+01 -3.551006e+00 -4.090600e+00
1.530000e+02 9.399630e+01 4.856405e+01 -4.226072e+00 -3.331785e+00
1.540000e+02 9.399117e+01 4.854932e+01 -4.744121e+00 -2.465855e+00
1.550000e+02 9.398176e+01 4.853718e+01 -5.088914e+00 -1.524452e+00
1.560000e+02 9.396806e+01 4.853010e+01 -5.250514e+00 -5.415535e-01
1.570000e+02 9.395327e+01 4.852922e+01 -5.225802e+00 4.477726e-01
1.580000e+02 9.393916e+01 4.853244e+01 -5.017847e+00 1.409162e+00
1.590000e+02 9.392830e+01 4.854151e+01 -4.636333e+00 2.308945e+00
1.600000e+02 9.392024e+01 4.855417e+01 -4.096701e+00 3.116514e+00
1.610000e+02 9.391779e+01 4.856777e+01 -3.419705e+00 3.804748e+00
1.620000e+02 9.392008e+01 4.858194e+01 -2.630825e+00 4.350832e+00
1.630000e+02 9.392770e+01 4.859360e+01 -1.758907e+00 4.737454e+00
